movement_id,date_id,terminal_id,vessel_id,cargo_type,container_count,move_duration,shift,is_anomaly,anomaly_score
2158,2020-08-28,32,308,Raw Materials,920,489.7,Day,0,0.211
2159,2020-08-29,2,579,Chemicals,814,469.02,Night,0,0.128
2160,2020-08-29,28,611,Machinery,160,506.78,Night,0,0.168
2161,2020-08-29,22,204,Textiles,924,569.7,Day,0,0.277
2162,2020-08-29,28,404,Raw Materials,404,579.15,Night,0,0.176
2163,2020-08-29,34,247,Vehicles,1072,544.82,Day,0,0.124
2164,2020-08-29,7,319,Vehicles,1306,1090.08,Night,1,0.735
2165,2020-08-30,38,498,Electronics,616,577.52,Night,0,0.071
2166,2020-08-30,36,70,Textiles,106,503.29,Night,0,0.2
2167,2020-08-30,46,68,Raw Materials,452,552.18,Night,0,0.242
2168,2020-08-30,20,613,Machinery,1341,542.79,Night,0,0.148
2169,2020-08-30,15,67,Machinery,1308,481.9,Day,0,0.181
2170,2020-08-30,19,105,Machinery,303,497.89,Night,0,0.145
2171,2020-08-30,4,497,Textiles,645,504.84,Night,0,0.131
2172,2020-08-30,14,528,Textiles,1264,601.4,Night,0,0.299
2173,2020-08-30,29,16,Vehicles,640,532.53,Day,0,0.198
2174,2020-08-31,14,479,Textiles,1043,561.59,Day,0,0.162
2175,2020-08-31,11,109,Machinery,212,539.16,Day,0,0.189
2176,2020-08-31,43,266,Raw Materials,1217,454.1,Day,0,0.24
2177,2020-08-31,16,379,Chemicals,329,1768.81,Night,1,0.851
2178,2020-08-31,38,297,Raw Materials,244,530.35,Day,0,0.278
2179,2020-08-31,17,312,Chemicals,346,413.0,Day,0,0.154
2180,2020-09-01,37,451,Machinery,123,524.26,Night,0,0.019
2181,2020-09-01,2,266,Machinery,1071,489.82,Day,0,0.054
2182,2020-09-01,13,390,Food,1319,581.45,Day,0,0.229
2183,2020-09-01,43,87,Textiles,1123,466.7,Day,0,0.18
2184,2020-09-01,28,574,Machinery,903,476.53,Day,0,0.3
2185,2020-09-01,31,52,Electronics,1305,457.29,Night,0,0.237
2186,2020-09-01,38,434,Food,974,1919.23,Day,1,0.893
2187,2020-09-02,32,291,Food,872,470.63,Day,0,0.239
2188,2020-09-02,43,408,Food,1410,1702.76,Day,1,0.826
2189,2020-09-02,41,290,Machinery,1219,506.82,Night,0,0.008
2190,2020-09-02,29,524,Chemicals,232,542.29,Night,0,0.046
2191,2020-09-02,22,105,Chemicals,427,536.22,Night,0,0.248
2192,2020-09-02,27,282,Electronics,1129,518.12,Day,0,0.288
2193,2020-09-02,15,273,Textiles,1127,516.37,Night,0,0.296
2194,2020-09-03,31,155,Textiles,1279,519.54,Night,0,0.007
2195,2020-09-03,5,92,Electronics,539,521.12,Night,0,0.298
2196,2020-09-03,16,367,Raw Materials,518,511.33,Day,0,0.032
2197,2020-09-03,14,487,Electronics,799,520.16,Night,0,0.096
2198,2020-09-03,33,97,Food,144,527.33,Night,0,0.108
2199,2020-09-03,18,310,Chemicals,636,517.71,Night,0,0.009
2200,2020-09-03,13,297,Electronics,1261,524.32,Night,0,0.254
2201,2020-09-03,31,496,Raw Materials,1156,545.66,Day,0,0.226
2202,2020-09-03,41,43,Raw Materials,920,526.81,Day,0,0.165
2203,2020-09-04,18,82,Food,947,330.82,Night,0,0.252
2204,2020-09-04,40,190,Vehicles,871,469.84,Night,0,0.164
2205,2020-09-04,40,552,Vehicles,1291,480.34,Day,0,0.279
2206,2020-09-04,25,581,Vehicles,284,564.35,Night,0,0.177
2207,2020-09-04,21,51,Electronics,1356,549.74,Day,0,0.253
2208,2020-09-04,31,370,Vehicles,881,567.71,Day,0,0.013
2209,2020-09-05,5,486,Machinery,1498,515.83,Day,0,0.226
2210,2020-09-05,36,405,Machinery,743,469.73,Day,0,0.293
2211,2020-09-05,42,129,Textiles,1286,500.86,Day,0,0.146
2212,2020-09-05,4,26,Raw Materials,378,536.15,Night,0,0.291
2213,2020-09-05,17,184,Food,870,576.73,Day,0,0.271
2214,2020-09-05,36,629,Machinery,1118,521.63,Night,0,0.098
2215,2020-09-06,17,166,Raw Materials,736,464.25,Day,0,0.133
2216,2020-09-06,35,30,Raw Materials,731,579.74,Night,0,0.289
2217,2020-09-06,13,519,Machinery,367,510.22,Day,0,0.121
2218,2020-09-06,25,134,Raw Materials,957,596.38,Day,0,0.087
2219,2020-09-06,7,407,Textiles,1345,1506.89,Night,1,0.828
2220,2020-09-06,12,122,Chemicals,702,595.56,Day,0,0.229
2221,2020-09-06,29,439,Vehicles,1444,463.13,Night,0,0.184
2222,2020-09-06,25,29,Electronics,462,512.62,Day,0,0.295
2223,2020-09-06,6,382,Textiles,1158,1355.85,Night,1,0.861
2224,2020-09-07,31,603,Machinery,1112,414.71,Night,0,0.038
2225,2020-09-07,6,178,Machinery,127,520.97,Night,0,0.215
2226,2020-09-07,17,169,Electronics,401,469.63,Night,0,0.276
2227,2020-09-07,4,209,Chemicals,1080,485.19,Night,0,0.219
2228,2020-09-07,35,50,Textiles,817,536.65,Night,0,0.191
2229,2020-09-07,24,272,Food,361,556.96,Day,0,0.151
2230,2020-09-08,24,275,Electronics,1484,571.33,Day,0,0.076
2231,2020-09-08,42,377,Vehicles,1056,481.9,Night,0,0.264
2232,2020-09-08,8,144,Chemicals,1016,531.83,Day,0,0.161
2233,2020-09-08,32,636,Machinery,997,583.4,Day,0,0.199
2234,2020-09-08,42,171,Chemicals,162,452.35,Night,0,0.25
2235,2020-09-08,35,389,Raw Materials,249,1521.83,Day,1,0.94
2236,2020-09-08,5,622,Chemicals,185,494.66,Night,0,0.214
2237,2020-09-08,13,34,Textiles,570,462.45,Night,0,0.08
2238,2020-09-09,22,236,Electronics,173,552.81,Night,0,0.259
2239,2020-09-09,41,107,Vehicles,911,441.74,Day,0,0.02
2240,2020-09-09,28,354,Food,620,536.25,Day,0,0.201
2241,2020-09-09,24,268,Machinery,209,513.15,Night,0,0.108
2242,2020-09-09,5,487,Machinery,1231,491.28,Day,0,0.193
2243,2020-09-09,42,329,Vehicles,1320,562.61,Day,0,0.154
2244,2020-09-09,17,552,Raw Materials,1374,574.63,Night,0,0.128
2245,2020-09-10,34,527,Raw Materials,1326,670.31,Day,0,0.174
2246,2020-09-10,9,491,Food,1020,577.66,Day,0,0.076
2247,2020-09-10,15,38,Raw Materials,1325,384.77,Day,0,0.053
2248,2020-09-10,9,209,Textiles,1020,490.25,Day,0,0.071
2249,2020-09-10,37,106,Electronics,1423,472.34,Day,0,0.245
2250,2020-09-10,37,216,Textiles,1154,469.58,Day,0,0.214
2251,2020-09-10,36,218,Chemicals,348,531.79,Day,0,0.053
2252,2020-09-10,1,17,Vehicles,1169,515.42,Day,0,0.13
2253,2020-09-10,8,47,Textiles,1393,423.55,Day,0,0.203
2254,2020-09-10,46,396,Electronics,1221,456.9,Day,0,0.089
2255,2020-09-11,25,96,Electronics,581,534.15,Night,0,0.073
2256,2020-09-11,6,604,Raw Materials,1088,514.72,Day,0,0.235
2257,2020-09-11,36,142,Food,733,373.99,Day,0,0.203
2258,2020-09-11,7,36,Chemicals,134,571.72,Day,0,0.225
2259,2020-09-11,12,4,Raw Materials,671,611.28,Night,0,0.131
2260,2020-09-11,5,340,Vehicles,194,470.81,Day,0,0.292
2261,2020-09-11,43,400,Food,288,587.7,Night,0,0.111
2262,2020-09-11,6,93,Food,103,542.17,Day,0,0.162
2263,2020-09-12,26,629,Raw Materials,1366,1504.12,Night,1,0.928
2264,2020-09-12,28,430,Food,1234,535.5,Day,0,0.16
2265,2020-09-12,37,579,Chemicals,895,454.3,Night,0,0.162
2266,2020-09-12,36,569,Machinery,1183,473.77,Day,0,0.198
2267,2020-09-12,32,630,Food,162,482.27,Day,0,0.136
2268,2020-09-12,5,584,Machinery,147,568.95,Night,0,0.071
2269,2020-09-13,6,136,Vehicles,834,374.85,Night,0,0.168
2270,2020-09-13,12,390,Food,261,543.09,Day,0,0.002
2271,2020-09-13,37,378,Electronics,1044,471.65,Day,0,0.035
2272,2020-09-13,32,468,Vehicles,284,550.25,Night,0,0.041
2273,2020-09-13,19,395,Raw Materials,252,563.53,Day,0,0.165
2274,2020-09-13,18,95,Chemicals,992,533.45,Night,0,0.049
2275,2020-09-14,31,343,Machinery,209,555.12,Day,0,0.079
2276,2020-09-14,24,273,Electronics,1233,428.67,Day,0,0.088
2277,2020-09-14,32,47,Machinery,1135,566.15,Night,0,0.253
2278,2020-09-14,24,509,Vehicles,1276,1817.09,Day,1,0.719
2279,2020-09-14,26,225,Machinery,663,569.39,Night,0,0.041
2280,2020-09-14,31,182,Textiles,1351,494.84,Day,0,0.216
2281,2020-09-14,18,6,Electronics,1094,382.01,Day,0,0.055
2282,2020-09-14,45,269,Chemicals,284,485.95,Night,0,0.126
2283,2020-09-14,25,556,Electronics,1086,615.92,Night,0,0.192
2284,2020-09-14,4,94,Textiles,861,541.21,Day,0,0.183
2285,2020-09-15,30,112,Food,480,1105.59,Day,1,0.984
2286,2020-09-15,29,55,Chemicals,189,1141.16,Day,1,0.829
2287,2020-09-15,21,16,Machinery,625,576.59,Day,0,0.263
2288,2020-09-15,37,320,Vehicles,700,449.06,Night,0,0.194
2289,2020-09-15,37,535,Machinery,1314,490.77,Night,0,0.103
2290,2020-09-15,39,264,Machinery,336,487.06,Night,0,0.22
2291,2020-09-15,40,528,Machinery,514,535.43,Day,0,0.271
2292,2020-09-15,5,37,Food,192,400.66,Night,0,0.232
2293,2020-09-15,43,626,Chemicals,475,612.34,Night,0,0.264
2294,2020-09-15,24,449,Textiles,595,544.63,Night,0,0.276
2295,2020-09-15,27,543,Machinery,659,588.29,Day,0,0.134
2296,2020-09-15,38,562,Vehicles,614,517.71,Day,0,0.279
2297,2020-09-16,13,561,Chemicals,751,534.09,Night,0,0.272
2298,2020-09-16,20,416,Textiles,197,462.24,Day,0,0.016
2299,2020-09-16,29,284,Machinery,837,480.36,Day,0,0.288
2300,2020-09-16,11,211,Vehicles,119,526.18,Day,0,0.162
2301,2020-09-16,22,333,Electronics,1110,1716.41,Day,1,0.731
2302,2020-09-16,15,103,Electronics,1047,472.5,Day,0,0.282
2303,2020-09-16,7,616,Chemicals,772,562.06,Day,0,0.117
2304,2020-09-16,44,182,Vehicles,148,415.38,Day,0,0.186
2305,2020-09-16,15,323,Vehicles,270,424.75,Night,0,0.2
2306,2020-09-16,12,449,Raw Materials,1258,347.95,Night,0,0.289
2307,2020-09-17,11,428,Electronics,754,536.48,Day,0,0.055
2308,2020-09-17,23,603,Machinery,1397,554.54,Night,0,0.102
2309,2020-09-17,29,290,Raw Materials,1108,569.16,Day,0,0.039
2310,2020-09-17,39,564,Food,1308,562.39,Day,0,0.193
2311,2020-09-17,15,68,Electronics,904,485.72,Day,0,0.091
2312,2020-09-17,1,209,Electronics,668,592.19,Day,0,0.281
2313,2020-09-18,28,47,Electronics,247,421.93,Night,0,0.287
2314,2020-09-18,42,345,Textiles,835,492.41,Day,0,0.225
2315,2020-09-18,24,581,Chemicals,193,501.85,Night,0,0.289
2316,2020-09-18,37,592,Vehicles,139,532.39,Day,0,0.129
2317,2020-09-18,36,61,Textiles,892,1489.91,Day,1,0.772
2318,2020-09-18,31,513,Vehicles,1493,460.37,Night,0,0.267
2319,2020-09-18,14,199,Food,1289,454.36,Night,0,0.006
2320,2020-09-19,32,470,Raw Materials,421,363.43,Night,0,0.002
2321,2020-09-19,11,357,Electronics,1110,528.7,Day,0,0.27
2322,2020-09-19,12,293,Machinery,1200,574.6,Day,0,0.175
2323,2020-09-19,41,192,Chemicals,553,461.46,Day,0,0.221
2324,2020-09-19,3,586,Vehicles,963,628.17,Day,0,0.014
2325,2020-09-19,16,6,Textiles,618,489.09,Night,0,0.027
2326,2020-09-19,26,455,Raw Materials,378,541.26,Day,0,0.002
2327,2020-09-19,44,343,Food,1252,373.9,Night,0,0.257
2328,2020-09-19,12,90,Textiles,1315,458.59,Day,0,0.094
2329,2020-09-20,3,237,Machinery,1474,1641.46,Day,1,0.837
2330,2020-09-20,23,534,Electronics,623,498.61,Day,0,0.139
2331,2020-09-20,2,611,Electronics,1011,599.99,Day,0,0.068
2332,2020-09-20,36,7,Chemicals,983,556.76,Day,0,0.05
2333,2020-09-20,42,623,Electronics,822,580.5,Day,0,0.172
2334,2020-09-20,32,5,Textiles,293,461.52,Night,0,0.232
2335,2020-09-20,33,448,Textiles,860,489.78,Day,0,0.264
2336,2020-09-20,37,475,Chemicals,292,551.54,Night,0,0.155
2337,2020-09-20,46,52,Chemicals,1080,403.66,Night,0,0.065
2338,2020-09-21,25,624,Textiles,1291,520.45,Day,0,0.052
2339,2020-09-21,33,283,Food,209,419.1,Night,0,0.217
2340,2020-09-21,31,167,Electronics,463,367.58,Day,0,0.185
2341,2020-09-21,35,131,Chemicals,1456,518.11,Day,0,0.084
2342,2020-09-21,18,217,Vehicles,1174,516.18,Day,0,0.02
2343,2020-09-21,24,592,Vehicles,120,483.66,Day,0,0.038
2344,2020-09-21,41,213,Food,405,434.81,Day,0,0.039
2345,2020-09-21,46,450,Food,360,483.71,Night,0,0.058
2346,2020-09-21,9,516,Machinery,787,494.64,Day,0,0.122
2347,2020-09-21,26,202,Vehicles,217,467.15,Day,0,0.248
2348,2020-09-22,30,365,Textiles,296,575.64,Night,0,0.067
2349,2020-09-22,5,24,Textiles,283,406.71,Day,0,0.223
2350,2020-09-22,31,306,Raw Materials,1345,1946.07,Night,1,0.875
2351,2020-09-22,34,224,Raw Materials,159,510.35,Day,0,0.246
2352,2020-09-22,5,635,Machinery,432,620.69,Night,0,0.024
2353,2020-09-22,13,122,Machinery,128,436.62,Night,0,0.111
2354,2020-09-22,27,403,Raw Materials,183,503.15,Night,0,0.21
2355,2020-09-22,10,87,Food,840,553.72,Night,0,0.235
2356,2020-09-22,20,38,Machinery,901,520.52,Night,0,0.205
2357,2020-09-23,13,231,Food,117,474.94,Night,0,0.057
2358,2020-09-23,11,395,Machinery,340,570.46,Day,0,0.291
2359,2020-09-23,17,222,Vehicles,381,576.97,Night,0,0.166
2360,2020-09-23,21,273,Electronics,1490,487.36,Day,0,0.154
2361,2020-09-23,3,547,Textiles,1365,586.47,Night,0,0.192
2362,2020-09-23,20,87,Food,551,526.92,Night,0,0.102
2363,2020-09-23,16,138,Machinery,482,541.77,Night,0,0.071
2364,2020-09-23,16,267,Raw Materials,171,463.79,Day,0,0.072
2365,2020-09-23,6,375,Machinery,157,440.01,Night,0,0.14
2366,2020-09-23,25,578,Machinery,777,584.04,Night,0,0.12
2367,2020-09-24,18,344,Food,591,456.36,Day,0,0.081
2368,2020-09-24,25,609,Raw Materials,230,550.76,Night,0,0.272
2369,2020-09-24,9,81,Food,684,460.67,Day,0,0.172
2370,2020-09-24,40,314,Raw Materials,799,558.84,Day,0,0.12
2371,2020-09-24,10,331,Textiles,880,435.1,Night,0,0.256
2372,2020-09-24,16,14,Raw Materials,665,546.85,Night,0,0.11
2373,2020-09-24,46,603,Food,471,440.82,Day,0,0.299
2374,2020-09-24,17,558,Chemicals,422,601.58,Day,0,0.245
2375,2020-09-24,20,325,Chemicals,214,452.01,Night,0,0.137
2376,2020-09-24,7,19,Textiles,1422,523.84,Day,0,0.037
2377,2020-09-24,34,365,Chemicals,346,582.6,Day,0,0.275
2378,2020-09-25,18,326,Chemicals,842,557.28,Day,0,0.197
2379,2020-09-25,12,444,Food,646,543.04,Night,0,0.015
2380,2020-09-25,32,199,Raw Materials,1427,457.89,Day,0,0.203
2381,2020-09-25,45,542,Raw Materials,799,587.73,Night,0,0.133
2382,2020-09-25,29,136,Machinery,1496,443.48,Night,0,0.056
2383,2020-09-25,30,4,Food,226,494.69,Day,0,0.21
2384,2020-09-25,10,450,Electronics,852,500.22,Day,0,0.156
2385,2020-09-25,3,38,Chemicals,1090,529.36,Day,0,0.093
2386,2020-09-25,21,475,Electronics,971,1205.67,Day,1,0.99
2387,2020-09-25,45,127,Raw Materials,915,428.2,Day,0,0.298
2388,2020-09-26,13,125,Machinery,1374,493.87,Day,0,0.213
2389,2020-09-26,34,401,Vehicles,154,483.31,Day,0,0.257
2390,2020-09-26,16,353,Vehicles,864,490.86,Day,0,0.106
2391,2020-09-26,43,219,Chemicals,446,551.44,Day,0,0.068
2392,2020-09-26,40,195,Electronics,688,559.23,Day,0,0.142
2393,2020-09-26,45,228,Chemicals,364,503.86,Night,0,0.292
2394,2020-09-27,26,94,Textiles,1040,1286.18,Day,1,0.882
2395,2020-09-27,8,518,Raw Materials,509,498.02,Day,0,0.047
2396,2020-09-27,7,363,Textiles,1488,537.61,Day,0,0.289
2397,2020-09-27,46,92,Vehicles,1390,426.25,Night,0,0.258
2398,2020-09-27,26,490,Food,1006,551.06,Day,0,0.039
2399,2020-09-27,14,222,Chemicals,430,566.9,Day,0,0.226
2400,2020-09-27,19,260,Food,1247,489.15,Day,0,0.257
2401,2020-09-27,37,158,Chemicals,824,458.25,Day,0,0.185
2402,2020-09-27,22,217,Vehicles,200,530.64,Night,0,0.073
2403,2020-09-28,31,251,Raw Materials,1426,542.59,Day,0,0.238
2404,2020-09-28,18,108,Electronics,1094,511.69,Day,0,0.069
2405,2020-09-28,36,313,Vehicles,1250,515.7,Day,0,0.066
2406,2020-09-28,25,179,Vehicles,217,498.8,Night,0,0.086
2407,2020-09-28,26,235,Vehicles,848,479.23,Night,0,0.143
2408,2020-09-28,24,327,Textiles,248,530.45,Night,0,0.281
2409,2020-09-28,43,69,Electronics,976,527.08,Night,0,0.23
2410,2020-09-28,44,351,Machinery,656,1671.99,Night,1,0.727
2411,2020-09-28,25,607,Textiles,757,478.95,Day,0,0.018
2412,2020-09-28,1,141,Food,445,515.6,Day,0,0.047
2413,2020-09-28,1,73,Electronics,378,484.67,Night,0,0.282
2414,2020-09-29,16,441,Machinery,1189,486.84,Night,0,0.136
2415,2020-09-29,3,580,Chemicals,251,548.68,Night,0,0.024
2416,2020-09-29,39,190,Machinery,1435,551.88,Day,0,0.229
2417,2020-09-29,30,348,Vehicles,1215,485.92,Night,0,0.062
2418,2020-09-29,41,586,Chemicals,336,531.51,Night,0,0.189
2419,2020-09-29,25,337,Chemicals,163,577.58,Night,0,0.191
2420,2020-09-29,12,239,Chemicals,193,489.36,Day,0,0.176
2421,2020-09-29,23,25,Machinery,874,483.95,Night,0,0.24
2422,2020-09-29,19,492,Vehicles,202,1441.14,Day,1,0.868
2423,2020-09-29,26,314,Textiles,1462,526.92,Night,0,0.134
2424,2020-09-30,20,92,Raw Materials,512,434.98,Night,0,0.104
2425,2020-09-30,45,35,Raw Materials,777,541.27,Night,0,0.21
2426,2020-09-30,31,204,Textiles,890,536.43,Day,0,0.17
2427,2020-09-30,40,191,Machinery,261,535.88,Night,0,0.041
2428,2020-09-30,45,390,Food,521,1400.11,Day,1,0.84
2429,2020-09-30,1,184,Food,325,505.19,Night,0,0.062
2430,2020-09-30,20,241,Raw Materials,743,537.2,Day,0,0.275
2431,2020-09-30,40,574,Textiles,905,492.32,Night,0,0.074
2432,2020-09-30,22,269,Vehicles,553,540.98,Night,0,0.077
2433,2020-10-01,20,627,Machinery,1266,593.44,Day,0,0.073
2434,2020-10-01,46,265,Textiles,1023,474.18,Night,0,0.172
2435,2020-10-01,18,420,Electronics,1176,509.88,Night,0,0.051
2436,2020-10-01,15,49,Textiles,960,398.15,Night,0,0.217
2437,2020-10-01,14,590,Electronics,610,592.58,Night,0,0.228
2438,2020-10-01,29,133,Vehicles,454,610.7,Day,0,0.144
2439,2020-10-02,31,335,Raw Materials,1162,498.02,Night,0,0.124
2440,2020-10-02,22,484,Raw Materials,357,1086.9,Day,1,0.791
2441,2020-10-02,37,444,Machinery,231,532.41,Night,0,0.247
2442,2020-10-02,10,365,Chemicals,335,562.62,Day,0,0.259
2443,2020-10-02,22,403,Textiles,1318,473.02,Night,0,0.203
2444,2020-10-02,31,3,Raw Materials,261,524.42,Night,0,0.183
2445,2020-10-03,17,370,Chemicals,631,481.76,Night,0,0.022
2446,2020-10-03,35,564,Electronics,519,466.38,Night,0,0.055
2447,2020-10-03,27,162,Electronics,609,528.5,Day,0,0.122
2448,2020-10-03,42,111,Food,575,548.47,Day,0,0.214
2449,2020-10-03,27,517,Raw Materials,1206,515.65,Night,0,0.297
2450,2020-10-03,42,322,Textiles,674,500.44,Day,0,0.175
2451,2020-10-04,10,92,Machinery,685,534.05,Night,0,0.091
2452,2020-10-04,21,60,Chemicals,1198,518.48,Day,0,0.25
2453,2020-10-04,4,168,Raw Materials,1245,480.32,Day,0,0.054
2454,2020-10-04,22,164,Chemicals,373,469.08,Day,0,0.046
2455,2020-10-04,15,10,Electronics,375,469.33,Day,0,0.061
2456,2020-10-04,1,236,Chemicals,504,569.36,Day,0,0.141
2457,2020-10-05,45,126,Raw Materials,1034,431.73,Night,0,0.128
2458,2020-10-05,31,625,Raw Materials,745,601.01,Night,0,0.225
2459,2020-10-05,12,285,Chemicals,214,601.91,Night,0,0.22
2460,2020-10-05,36,265,Chemicals,581,1323.33,Night,1,0.975
2461,2020-10-05,9,48,Textiles,706,386.94,Day,0,0.243
2462,2020-10-05,2,94,Vehicles,433,523.81,Night,0,0.199
2463,2020-10-06,19,54,Electronics,999,529.41,Night,0,0.078
2464,2020-10-06,35,474,Raw Materials,1075,440.42,Day,0,0.207
2465,2020-10-06,21,267,Electronics,1374,529.91,Night,0,0.278
2466,2020-10-06,4,396,Vehicles,1209,446.33,Night,0,0.262
2467,2020-10-06,29,158,Vehicles,403,442.22,Night,0,0.047
2468,2020-10-06,39,42,Machinery,907,573.88,Night,0,0.085
2469,2020-10-06,17,520,Chemicals,1094,511.62,Day,0,0.282
2470,2020-10-07,12,103,Electronics,276,531.19,Day,0,0.036
2471,2020-10-07,30,526,Chemicals,809,582.84,Day,0,0.223
2472,2020-10-07,4,76,Raw Materials,201,485.11,Night,0,0.145
2473,2020-10-07,45,37,Textiles,409,450.77,Day,0,0.076
2474,2020-10-07,23,183,Vehicles,324,542.91,Night,0,0.052
2475,2020-10-07,10,505,Vehicles,621,507.55,Night,0,0.006
2476,2020-10-07,19,154,Electronics,869,566.94,Day,0,0.204
2477,2020-10-07,44,267,Raw Materials,493,1603.0,Night,1,0.759
2478,2020-10-07,19,302,Machinery,137,453.21,Night,0,0.252
2479,2020-10-07,32,521,Electronics,654,1074.41,Night,1,0.905
2480,2020-10-07,33,358,Textiles,741,538.72,Day,0,0.205
2481,2020-10-07,32,264,Machinery,974,502.53,Day,0,0.179
2482,2020-10-08,27,239,Chemicals,1026,488.41,Night,0,0.142
2483,2020-10-08,11,164,Textiles,414,509.61,Night,0,0.163
2484,2020-10-08,10,620,Electronics,1439,546.89,Day,0,0.218
2485,2020-10-08,11,155,Electronics,246,446.82,Night,0,0.123
2486,2020-10-08,3,156,Food,1461,588.14,Night,0,0.121
2487,2020-10-08,28,251,Vehicles,415,492.06,Night,0,0.089
2488,2020-10-08,12,44,Machinery,255,462.66,Night,0,0.078
2489,2020-10-08,33,28,Electronics,498,502.85,Night,0,0.228
2490,2020-10-09,3,280,Vehicles,421,537.94,Day,0,0.193
2491,2020-10-09,12,156,Raw Materials,454,506.96,Day,0,0.199
2492,2020-10-09,8,382,Raw Materials,991,465.4,Day,0,0.161
2493,2020-10-09,26,306,Electronics,1293,559.89,Day,0,0.018
2494,2020-10-09,20,313,Raw Materials,1479,1768.26,Day,1,0.753
2495,2020-10-09,33,510,Vehicles,1174,415.78,Night,0,0.233
2496,2020-10-10,41,412,Raw Materials,917,508.24,Night,0,0.233
2497,2020-10-10,8,611,Vehicles,364,531.71,Night,0,0.042
2498,2020-10-10,28,149,Electronics,495,578.89,Day,0,0.092
2499,2020-10-10,5,47,Chemicals,1352,496.03,Night,0,0.084
2500,2020-10-10,32,524,Electronics,1064,555.35,Day,0,0.134
2501,2020-10-10,27,603,Textiles,1178,561.36,Night,0,0.033
2502,2020-10-10,36,21,Chemicals,984,514.27,Day,0,0.006
2503,2020-10-10,45,173,Electronics,111,474.67,Day,0,0.101
2504,2020-10-10,35,406,Raw Materials,297,1560.84,Day,1,0.798
2505,2020-10-11,18,251,Textiles,103,567.97,Day,0,0.125
2506,2020-10-11,40,176,Electronics,1023,472.84,Day,0,0.209
2507,2020-10-11,11,469,Chemicals,565,529.14,Night,0,0.265
2508,2020-10-11,33,625,Vehicles,517,586.99,Night,0,0.145
2509,2020-10-11,6,518,Vehicles,333,599.55,Night,0,0.225
2510,2020-10-11,26,182,Machinery,314,406.28,Night,0,0.166
2511,2020-10-11,7,1,Chemicals,417,454.17,Day,0,0.068
2512,2020-10-12,10,102,Food,482,428.64,Day,0,0.18
2513,2020-10-12,5,542,Food,140,434.18,Night,0,0.028
2514,2020-10-12,3,433,Raw Materials,1291,567.77,Night,0,0.19
2515,2020-10-12,35,536,Raw Materials,1439,548.47,Day,0,0.038
2516,2020-10-12,39,456,Electronics,1043,468.42,Night,0,0.208
2517,2020-10-12,23,608,Textiles,1192,491.09,Night,0,0.198
2518,2020-10-12,12,18,Vehicles,900,458.42,Day,0,0.209
2519,2020-10-12,26,547,Raw Materials,449,488.64,Night,0,0.042
2520,2020-10-12,29,210,Textiles,1138,487.27,Night,0,0.267
2521,2020-10-12,11,352,Chemicals,1333,498.99,Night,0,0.229
2522,2020-10-13,20,140,Machinery,649,554.83,Day,0,0.043
2523,2020-10-13,40,422,Textiles,723,548.61,Night,0,0.145
2524,2020-10-13,36,4,Food,1492,517.44,Night,0,0.168
2525,2020-10-13,44,633,Machinery,664,570.69,Night,0,0.241
2526,2020-10-13,20,116,Machinery,596,519.73,Night,0,0.138
2527,2020-10-13,41,352,Machinery,1290,448.09,Day,0,0.088
2528,2020-10-13,38,547,Food,693,510.77,Day,0,0.238
2529,2020-10-13,11,528,Electronics,769,529.67,Night,0,0.009
2530,2020-10-13,26,143,Electronics,912,492.12,Night,0,0.166
2531,2020-10-13,4,19,Food,1194,530.11,Day,0,0.066
2532,2020-10-13,36,553,Raw Materials,1463,496.96,Day,0,0.099
2533,2020-10-14,43,554,Textiles,1318,526.02,Day,0,0.298
2534,2020-10-14,36,356,Raw Materials,584,1553.14,Night,1,0.834
2535,2020-10-14,24,14,Electronics,535,540.54,Day,0,0.204
